county,state,voteshare,year,dem1912_3party,note,incparty,incumbency,attacks,electionyearattacks,coastal
CHILTON,AL,0.7160000205039978,1888,NA,.,1,1,0,0,0
CHILTON,AL,0.9280000329017639,1892,NA,.,-1,-1,0,0,0
CHILTON,AL,0.6384479999542236,1896,NA,.,1,0,0,0,0
CHILTON,AL,0.37187501788139343,1900,NA,.,-1,-1,0,0,0
CHILTON,AL,0.5322966575622559,1904,NA,.,-1,0,0,0,0
CHILTON,AL,0.42392444610595703,1908,NA,.,-1,0,0,0,0
CHILTON,AL,0.8634361028671265,1912,0.40495866537094116,.,-1,-1,0,0,0
CHILTON,AL,0.39344263076782227,1916,NA,.,1,1,0,0,0
CHILTON,AL,0.2970498502254486,1920,NA,.,1,0,0,0,0
CHILTON,AL,0.3471074104309082,1924,NA,.,-1,-1,0,0,0
CHILTON,AL,0.3053053021430969,1928,NA,.,-1,0,0,0,0
CHILTON,AL,0.52187180519104,1932,NA,.,-1,-1,0,0,0
CHILTON,AL,0.6361808776855469,1936,NA,.,1,1,0,0,0
CHILTON,AL,0.5791583061218262,1940,NA,.,1,1,0,0,0
CHILTON,AL,0.5901803374290466,1944,NA,.,1,1,0,0,0
CHILTON,AL,0.5545170903205872,1948,NA,.,1,1,0,0,0
CHILTON,AL,0.4695739448070526,1952,NA,.,1,0,0,0,0
CHILTON,AL,0.375900000333786,1956,NA,.,-1,-1,0,0,0
CHILTON,AL,0.3625999987125397,1960,NA,.,-1,0,0,0,0
CHILTON,AL,0,1964,NA,.,1,1,0,0,0
CHILTON,AL,0.26109999418258667,1968,NA,.,1,0,0,0,0
CHILTON,AL,0.155799999833107,1972,NA,.,-1,-1,0,0,0
CHILTON,AL,0.5400999784469604,1976,NA,.,-1,-1,0,0,0
CHILTON,AL,0.4156999886035919,1980,NA,.,1,1,0,0,0
CHILTON,AL,0.32249999046325684,1984,NA,.,-1,-1,0,0,0
CHILTON,AL,0.303600013256073,1988,NA,.,-1,0,0,0,0
CHILTON,AL,0.3783999979496002,1992,NA,.,-1,-1,0,0,0
CHILTON,AL,0.4036000072956085,1996,NA,.,1,1,0,0,0
CHILTON,AL,0.323199987411499,2e3,NA,.,1,0,0,0,0
CHILTON,AL,0.22750000655651093,2004,NA,.,-1,-1,0,0,0
CHILTON,AL,0.20829999446868896,2008,NA,.,-1,0,0,0,0
CHILTON,AL,0.19604480266571045,2012,NA,.,1,1,0,0,0
CHOCTAW,AL,0.640999972820282,1872,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.6359999775886536,1876,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.6685962677001953,1880,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.7239999771118164,1884,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.6880000233650208,1888,NA,.,1,1,0,0,0
CHOCTAW,AL,0.8960000276565552,1892,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.7396122217178345,1896,NA,.,1,0,0,0,0
CHOCTAW,AL,0.6188481450080872,1900,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.9258098006248474,1904,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.9302083253860474,1908,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.9863013625144958,1912,0.870090663433075,.,-1,-1,0,0,0
CHOCTAW,AL,0.9735234379768372,1916,NA,.,1,1,0,0,0
CHOCTAW,AL,0.9287863373756409,1920,NA,.,1,0,0,0,0
CHOCTAW,AL,0.9819276928901672,1924,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.7430000305175781,1928,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.9699699878692627,1932,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.953000009059906,1936,NA,.,1,1,0,0,0
CHOCTAW,AL,0.9649999737739563,1940,NA,.,1,1,0,0,0
CHOCTAW,AL,0.9348697662353516,1944,NA,.,1,1,0,0,0
CHOCTAW,AL,0.9880715608596802,1948,NA,.,1,1,0,0,0
CHOCTAW,AL,0.7275283932685852,1952,NA,.,1,0,0,0,0
CHOCTAW,AL,0.7322999835014343,1956,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.7016000151634216,1960,NA,.,-1,0,0,0,0
CHOCTAW,AL,0,1964,NA,.,1,1,0,0,0
CHOCTAW,AL,0.9031000137329102,1968,NA,.,1,0,0,0,0
CHOCTAW,AL,0.38769999146461487,1972,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.5631999969482422,1976,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.5627999901771545,1980,NA,.,1,1,0,0,0
CHOCTAW,AL,0.46000000834465027,1984,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.4902999997138977,1988,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.5622000098228455,1992,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.608299970626831,1996,NA,.,1,1,0,0,0
CHOCTAW,AL,0.5073000192642212,2e3,NA,.,1,0,0,0,0
CHOCTAW,AL,0.45879998803138733,2004,NA,.,-1,-1,0,0,0
CHOCTAW,AL,0.4627000093460083,2008,NA,.,-1,0,0,0,0
CHOCTAW,AL,0.47694161534309387,2012,NA,.,1,1,0,0,0
CLARKE,AL,0.5690000057220459,1872,NA,.,-1,-1,0,0,0
CLARKE,AL,0.5569999814033508,1876,NA,.,-1,0,0,0,0
CLARKE,AL,0.6060000061988831,1880,NA,.,-1,0,0,0,0
CLARKE,AL,0.5410000085830688,1884,NA,.,-1,0,0,0,0
CLARKE,AL,0.5590000152587891,1888,NA,.,1,1,0,0,0
CLARKE,AL,0.875,1892,NA,.,-1,-1,0,0,0
CLARKE,AL,0.8140496015548706,1896,NA,.,1,0,0,0,0
CLARKE,AL,0.8477822542190552,1900,NA,.,-1,-1,0,0,0
CLARKE,AL,0.9346271753311157,1904,NA,.,-1,0,0,0,0
CLARKE,AL,0.954407274723053,1908,NA,.,-1,0,0,0,0
CLARKE,AL,0.987564742565155,1912,0.9764344096183777,.,-1,-1,0,0,0
CLARKE,AL,0.9828456044197083,1916,NA,.,1,1,0,0,0
CLARKE,AL,0.9668341875076294,1920,NA,.,1,0,0,0,0
CLARKE,AL,0.9311043620109558,1924,NA,.,-1,-1,0,0,0
CLARKE,AL,0.6399999856948853,1928,NA,.,-1,0,0,0,0
CLARKE,AL,0.977977991104126,1932,NA,.,-1,-1,0,0,0
CLARKE,AL,0.977977991104126,1936,NA,.,1,1,0,0,0
CLARKE,AL,0.9869999885559082,1940,NA,.,1,1,0,0,0
CLARKE,AL,0.9409409165382385,1944,NA,.,1,1,0,0,0
CLARKE,AL,0.9782178401947021,1948,NA,.,1,1,0,0,0
CLARKE,AL,0.7055116295814514,1952,NA,.,1,0,0,0,0
CLARKE,AL,0.6115999817848206,1956,NA,.,-1,-1,0,0,0
CLARKE,AL,0.5162000060081482,1960,NA,.,-1,0,0,0,0
CLARKE,AL,0,1964,NA,.,1,1,0,0,0
CLARKE,AL,0.7786999940872192,1968,NA,.,1,0,0,0,0
CLARKE,AL,0.27869999408721924,1972,NA,.,-1,-1,0,0,0
CLARKE,AL,0.534500002861023,1976,NA,.,-1,-1,0,0,0
CLARKE,AL,0.5091999769210815,1980,NA,.,1,1,0,0,0
CLARKE,AL,0.4147999882698059,1984,NA,.,-1,-1,0,0,0
CLARKE,AL,0.42489999532699585,1988,NA,.,-1,0,0,0,0
CLARKE,AL,0.47760000824928284,1992,NA,.,-1,-1,0,0,0
CLARKE,AL,0.5023999810218811,1996,NA,.,1,1,0,0,0
CLARKE,AL,0.43860000371932983,2e3,NA,.,1,0,0,0,0
CLARKE,AL,0.4074000120162964,2004,NA,.,-1,-1,0,0,0
CLARKE,AL,0.44200000166893005,2008,NA,.,-1,0,0,0,0
CLARKE,AL,0.45883533358573914,2012,NA,.,1,1,0,0,0
CLAY,AL,0.699999988079071,1872,NA,.,-1,-1,0,0,0
CLAY,AL,0.8650000095367432,1876,NA,.,-1,0,0,0,0
CLAY,AL,0.9510489702224731,1880,NA,.,-1,0,0,0,0
CLAY,AL,0.8069999814033508,1884,NA,.,-1,0,0,0,0
CLAY,AL,0.7725450992584229,1888,NA,.,1,1,0,0,0
CLAY,AL,0.9800000190734863,1892,NA,.,-1,-1,0,0,0
CLAY,AL,0.6948529481887817,1896,NA,.,1,0,0,0,0
CLAY,AL,0.4765957295894623,1900,NA,.,-1,-1,0,0,0
CLAY,AL,0.5759429335594177,1904,NA,.,-1,0,0,0,0
CLAY,AL,0.5922130942344666,1908,NA,.,-1,0,0,0,0
CLAY,AL,0.9459459185600281,1912,0.5255255103111267,.,-1,-1,0,0,0
CLAY,AL,0.6392785310745239,1916,NA,.,1,1,0,0,0
CLAY,AL,0.5035035014152527,1920,NA,.,1,0,0,0,0
CLAY,AL,0.6112245321273804,1924,NA,.,-1,-1,0,0,0
CLAY,AL,0.3409999907016754,1928,NA,.,-1,0,0,0,0
CLAY,AL,0.6934673190116882,1932,NA,.,-1,-1,0,0,0
CLAY,AL,0.753410279750824,1936,NA,.,1,1,0,0,0
CLAY,AL,0.7155779004096985,1940,NA,.,1,1,0,0,0
CLAY,AL,0.6720322370529175,1944,NA,.,1,1,0,0,0
CLAY,AL,0.7412587404251099,1948,NA,.,1,1,0,0,0
CLAY,AL,0.6250752210617065,1952,NA,.,1,0,0,0,0
CLAY,AL,0.5121999979019165,1956,NA,.,-1,-1,0,0,0
CLAY,AL,0.52920001745224,1960,NA,.,-1,0,0,0,0
CLAY,AL,0,1964,NA,.,1,1,0,0,0
CLAY,AL,0.2660999894142151,1968,NA,.,1,0,0,0,0
CLAY,AL,0.11379999667406082,1972,NA,.,-1,-1,0,0,0
CLAY,AL,0.6100999712944031,1976,NA,.,-1,-1,0,0,0
CLAY,AL,0.508400022983551,1980,NA,.,1,1,0,0,0
CLAY,AL,0.29789999127388,1984,NA,.,-1,-1,0,0,0
CLAY,AL,0.3142000138759613,1988,NA,.,-1,0,0,0,0
CLAY,AL,0.4203000068664551,1992,NA,.,-1,-1,0,0,0
CLAY,AL,0.4611999988555908,1996,NA,.,1,1,0,0,0
CLAY,AL,0.3547999858856201,2e3,NA,.,1,0,0,0,0
CLAY,AL,0.2904999852180481,2004,NA,.,-1,-1,0,0,0
CLAY,AL,0.26100000739097595,2008,NA,.,-1,0,0,0,0
CLAY,AL,0.26952293515205383,2012,NA,.,1,1,0,0,0
CLEBURNE,AL,0.5519999861717224,1872,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.828000009059906,1876,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.8849999904632568,1880,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.765999972820282,1884,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.7737737894058228,1888,NA,.,1,1,0,0,0
CLEBURNE,AL,0.9729729890823364,1892,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.6505618095397949,1896,NA,.,1,0,0,0,0
CLEBURNE,AL,0.514008641242981,1900,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.6291322112083435,1904,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.4374295175075531,1908,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.8379254341125488,1912,0.5175175070762634,.,-1,-1,0,0,0
CLEBURNE,AL,0.568686842918396,1916,NA,.,1,1,0,0,0
CLEBURNE,AL,0.413413405418396,1920,NA,.,1,0,0,0,0
CLEBURNE,AL,0.47162023186683655,1924,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.4169999957084656,1928,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.7755510807037354,1932,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.6908358335494995,1936,NA,.,1,1,0,0,0
CLEBURNE,AL,0.7592778205871582,1940,NA,.,1,1,0,0,0
CLEBURNE,AL,0.6526104807853699,1944,NA,.,1,1,0,0,0
CLEBURNE,AL,0.6876060962677002,1948,NA,.,1,1,0,0,0
CLEBURNE,AL,0.6628583073616028,1952,NA,.,1,0,0,0,0
CLEBURNE,AL,0.5713000297546387,1956,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.5996999740600586,1960,NA,.,-1,0,0,0,0
CLEBURNE,AL,0,1964,NA,.,1,1,0,0,0
CLEBURNE,AL,0.24809999763965607,1968,NA,.,1,0,0,0,0
CLEBURNE,AL,0.1451999992132187,1972,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.6341999769210815,1976,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.4618000090122223,1980,NA,.,1,1,0,0,0
CLEBURNE,AL,0.275299996137619,1984,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.31049999594688416,1988,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.4691999852657318,1992,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.4571000039577484,1996,NA,.,1,1,0,0,0
CLEBURNE,AL,0.3330000042915344,2e3,NA,.,1,0,0,0,0
CLEBURNE,AL,0.24150000512599945,2004,NA,.,-1,-1,0,0,0
CLEBURNE,AL,0.18299999833106995,2008,NA,.,-1,0,0,0,0
CLEBURNE,AL,0.15556679666042328,2012,NA,.,1,1,0,0,0
COFFEE,AL,0.8830000162124634,1872,NA,.,-1,-1,0,0,0
COFFEE,AL,0.9710000157356262,1876,NA,.,-1,0,0,0,0
COFFEE,AL,0.9240000247955322,1880,NA,.,-1,0,0,0,0
COFFEE,AL,0.9570000171661377,1884,NA,.,-1,0,0,0,0
COFFEE,AL,0.9940000176429749,1888,NA,.,1,1,0,0,0
COFFEE,AL,0.9759519100189209,1892,NA,.,-1,-1,0,0,0
COFFEE,AL,0.8745387196540833,1896,NA,.,1,0,0,0,0
COFFEE,AL,0.6511867642402649,1900,NA,.,-1,-1,0,0,0
COFFEE,AL,0.8307493329048157,1904,NA,.,-1,0,0,0,0
COFFEE,AL,0.7926689386367798,1908,NA,.,-1,0,0,0,0
COFFEE,AL,0.9489932656288147,1912,0.7334024906158447,.,-1,-1,0,0,0
COFFEE,AL,0.8264379501342773,1916,NA,.,1,1,0,0,0
COFFEE,AL,0.7193158864974976,1920,NA,.,1,0,0,0,0
COFFEE,AL,0.8318135738372803,1924,NA,.,-1,-1,0,0,0
COFFEE,AL,0.6079999804496765,1928,NA,.,-1,0,0,0,0
COFFEE,AL,0.9679679870605469,1932,NA,.,-1,-1,0,0,0
COFFEE,AL,0.9668341875076294,1936,NA,.,1,1,0,0,0
COFFEE,AL,0.9390000104904175,1940,NA,.,1,1,0,0,0
COFFEE,AL,0.9609609842300415,1944,NA,.,1,1,0,0,0
COFFEE,AL,0.947265625,1948,NA,.,1,1,0,0,0
COFFEE,AL,0.848709225654602,1952,NA,.,1,0,0,0,0
COFFEE,AL,0.8105999827384949,1956,NA,.,-1,-1,0,0,0
COFFEE,AL,0.7644000053405762,1960,NA,.,-1,0,0,0,0
COFFEE,AL,0,1964,NA,.,1,1,0,0,0
COFFEE,AL,0.6110000014305115,1968,NA,.,1,0,0,0,0
COFFEE,AL,0.19220000505447388,1972,NA,.,-1,-1,0,0,0
COFFEE,AL,0.6262000203132629,1976,NA,.,-1,-1,0,0,0
COFFEE,AL,0.47600001096725464,1980,NA,.,1,1,0,0,0
COFFEE,AL,0.29269999265670776,1984,NA,.,-1,-1,0,0,0
COFFEE,AL,0.3269999921321869,1988,NA,.,-1,0,0,0,0
COFFEE,AL,0.43209999799728394,1992,NA,.,-1,-1,0,0,0
COFFEE,AL,0.3984000086784363,1996,NA,.,1,1,0,0,0
COFFEE,AL,0.34439998865127563,2e3,NA,.,1,0,0,0,0
COFFEE,AL,0.25600001215934753,2004,NA,.,-1,-1,0,0,0
COFFEE,AL,0.2540000081062317,2008,NA,.,-1,0,0,0,0
COFFEE,AL,0.2514164447784424,2012,NA,.,1,1,0,0,0
COLBERT,AL,0.5410000085830688,1872,NA,.,-1,-1,0,0,0
COLBERT,AL,0.6399999856948853,1876,NA,.,-1,0,0,0,0
COLBERT,AL,0.535905659198761,1880,NA,.,-1,0,0,0,0
COLBERT,AL,0.476673424243927,1884,NA,.,-1,0,0,0,0
COLBERT,AL,0.49198395013809204,1888,NA,.,1,1,0,0,0
COLBERT,AL,1,1892,NA,.,-1,-1,0,0,0
COLBERT,AL,0.47962382435798645,1896,NA,.,1,0,0,0,0
COLBERT,AL,0.5537017583847046,1900,NA,.,-1,-1,0,0,0
COLBERT,AL,0.8216105699539185,1904,NA,.,-1,0,0,0,0
COLBERT,AL,0.706315815448761,1908,NA,.,-1,0,0,0,0
COLBERT,AL,0.805343508720398,1912,0.6677215099334717,.,-1,-1,0,0,0
COLBERT,AL,0.7523219585418701,1916,NA,.,1,1,0,0,0
COLBERT,AL,0.7418032884597778,1920,NA,.,1,0,0,0,0
COLBERT,AL,0.7228915691375732,1924,NA,.,-1,-1,0,0,0
COLBERT,AL,0.675564706325531,1928,NA,.,-1,0,0,0,0
COLBERT,AL,0.9032257795333862,1932,NA,.,-1,-1,0,0,0
COLBERT,AL,0.9307923913002014,1936,NA,.,1,1,0,0,0
COLBERT,AL,0.9168336391448975,1940,NA,.,1,1,0,0,0
COLBERT,AL,0.8727455139160156,1944,NA,.,1,1,0,0,0
COLBERT,AL,0.8425925970077515,1948,NA,.,1,1,0,0,0
COLBERT,AL,0.8108919858932495,1952,NA,.,1,0,0,0,0
COLBERT,AL,0.7939000129699707,1956,NA,.,-1,-1,0,0,0
COLBERT,AL,0.723800003528595,1960,NA,.,-1,0,0,0,0
COLBERT,AL,0,1964,NA,.,1,1,0,0,0
COLBERT,AL,0.5702000260353088,1968,NA,.,1,0,0,0,0
COLBERT,AL,0.3001999855041504,1972,NA,.,-1,-1,0,0,0
COLBERT,AL,0.7285000085830688,1976,NA,.,-1,-1,0,0,0
COLBERT,AL,0.654699981212616,1980,NA,.,1,1,0,0,0
COLBERT,AL,0.5360000133514404,1984,NA,.,-1,-1,0,0,0
COLBERT,AL,0.5720999836921692,1988,NA,.,-1,0,0,0,0
COLBERT,AL,0.6018999814987183,1992,NA,.,-1,-1,0,0,0
COLBERT,AL,0.551800012588501,1996,NA,.,1,1,0,0,0
COLBERT,AL,0.5005999803543091,2e3,NA,.,1,0,0,0,0
COLBERT,AL,0.4456000030040741,2004,NA,.,-1,-1,0,0,0
COLBERT,AL,0.3970000147819519,2008,NA,.,-1,0,0,0,0
COLBERT,AL,0.3967931866645813,2012,NA,.,1,1,0,0,0
CONECUH,AL,0.4870000183582306,1872,NA,.,-1,-1,0,0,0
CONECUH,AL,0.6010000109672546,1876,NA,.,-1,0,0,0,0
CONECUH,AL,0.578000009059906,1880,NA,.,-1,0,0,0,0
CONECUH,AL,0.515999972820282,1884,NA,.,-1,0,0,0,0
CONECUH,AL,0.6430000066757202,1888,NA,.,1,1,0,0,0
CONECUH,AL,1,1892,NA,.,-1,-1,0,0,0
CONECUH,AL,0.4043419063091278,1896,NA,.,1,0,0,0,0
CONECUH,AL,0.4720700979232788,1900,NA,.,-1,-1,0,0,0
CONECUH,AL,0.874104380607605,1904,NA,.,-1,0,0,0,0
CONECUH,AL,0.8547544479370117,1908,NA,.,-1,0,0,0,0
CONECUH,AL,0.9298850893974304,1912,0.8305954933166504,.,-1,-1,0,0,0
CONECUH,AL,0.9613034725189209,1916,NA,.,1,1,0,0,0
CONECUH,AL,0.8740000128746033,1920,NA,.,1,0,0,0,0
CONECUH,AL,0.9120082855224609,1924,NA,.,-1,-1,0,0,0
CONECUH,AL,0.4350000023841858,1928,NA,.,-1,0,0,0,0
CONECUH,AL,0.9490000009536743,1932,NA,.,-1,-1,0,0,0
CONECUH,AL,0.9608040452003479,1936,NA,.,1,1,0,0,0
CONECUH,AL,0.9789578914642334,1940,NA,.,1,1,0,0,0
CONECUH,AL,0.9222221970558167,1944,NA,.,1,1,0,0,0
CONECUH,AL,0.9549902081489563,1948,NA,.,1,1,0,0,0
CONECUH,AL,0.6913805603981018,1952,NA,.,1,0,0,0,0
CONECUH,AL,0.6559000015258789,1956,NA,.,-1,-1,0,0,0
CONECUH,AL,0.7468000054359436,1960,NA,.,-1,0,0,0,0
CONECUH,AL,0,1964,NA,.,1,1,0,0,0
CONECUH,AL,0.8608999848365784,1968,NA,.,1,0,0,0,0
CONECUH,AL,0.24480000138282776,1972,NA,.,-1,-1,0,0,0
CONECUH,AL,0.6301000118255615,1976,NA,.,-1,-1,0,0,0
CONECUH,AL,0.5127000212669373,1980,NA,.,1,1,0,0,0
CONECUH,AL,0.43619999289512634,1984,NA,.,-1,-1,0,0,0
CONECUH,AL,0.4814000129699707,1988,NA,.,-1,0,0,0,0
CONECUH,AL,0.5616000294685364,1992,NA,.,-1,-1,0,0,0
CONECUH,AL,0.5810999870300293,1996,NA,.,1,1,0,0,0
CONECUH,AL,0.5077000260353088,2e3,NA,.,1,0,0,0,0
CONECUH,AL,0.453900009393692,2004,NA,.,-1,-1,0,0,0
CONECUH,AL,0.4970000088214874,2008,NA,.,-1,0,0,0,0
CONECUH,AL,0.5082873106002808,2012,NA,.,1,1,0,0,0
COOSA,AL,0.5360000133514404,1872,NA,.,-1,-1,0,0,0
COOSA,AL,0.6480000019073486,1876,NA,.,-1,0,0,0,0
COOSA,AL,0.6146880984306335,1880,NA,.,-1,0,0,0,0
COOSA,AL,0.6248745918273926,1884,NA,.,-1,0,0,0,0
COOSA,AL,0.6430000066757202,1888,NA,.,1,1,0,0,0
COOSA,AL,0.954954981803894,1892,NA,.,-1,-1,0,0,0
COOSA,AL,0.6359890103340149,1896,NA,.,1,0,0,0,0
COOSA,AL,0.5020747184753418,1900,NA,.,-1,-1,0,0,0
COOSA,AL,0.664138674736023,1904,NA,.,-1,0,0,0,0
COOSA,AL,0.6160427927970886,1908,NA,.,-1,0,0,0,0
COOSA,AL,0.8755186796188354,1912,0.6419878602027893,.,-1,-1,0,0,0
COOSA,AL,0.6427104473114014,1916,NA,.,1,1,0,0,0
COOSA,AL,0.5761856436729431,1920,NA,.,1,0,0,0,0
COOSA,AL,0.6082996129989624,1924,NA,.,-1,-1,0,0,0
COOSA,AL,0.3933933973312378,1928,NA,.,-1,0,0,0,0
COOSA,AL,0.8351870775222778,1932,NA,.,-1,-1,0,0,0
COOSA,AL,0.8489795923233032,1936,NA,.,1,1,0,0,0
COOSA,AL,0.809475839138031,1940,NA,.,1,1,0,0,0
COOSA,AL,0.7316582798957825,1944,NA,.,1,1,0,0,0
COOSA,AL,0.7535211443901062,1948,NA,.,1,1,0,0,0
COOSA,AL,0.6557557582855225,1952,NA,.,1,0,0,0,0
COOSA,AL,0.5687000155448914,1956,NA,.,-1,-1,0,0,0
COOSA,AL,0.5817000269889832,1960,NA,.,-1,0,0,0,0
COOSA,AL,0,1964,NA,.,1,1,0,0,0
COOSA,AL,0.6536999940872192,1968,NA,.,1,0,0,0,0
COOSA,AL,0.22439999878406525,1972,NA,.,-1,-1,0,0,0
COOSA,AL,0.6793000102043152,1976,NA,.,-1,-1,0,0,0
COOSA,AL,0.58160001039505,1980,NA,.,1,1,0,0,0
COOSA,AL,0.40790000557899475,1984,NA,.,-1,-1,0,0,0
COOSA,AL,0.4361000061035156,1988,NA,.,-1,0,0,0,0
COOSA,AL,0.5414999723434448,1992,NA,.,-1,-1,0,0,0
COOSA,AL,0.5521000027656555,1996,NA,.,1,1,0,0,0
COOSA,AL,0.4690000116825104,2e3,NA,.,1,0,0,0,0
COOSA,AL,0.41429999470710754,2004,NA,.,-1,-1,0,0,0
COOSA,AL,0.4117000102996826,2008,NA,.,-1,0,0,0,0
COOSA,AL,0.41814514994621277,2012,NA,.,1,1,0,0,0
COVINGTON,AL,0.8960000276565552,1872,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.9639999866485596,1876,NA,.,-1,0,0,0,0
COVINGTON,AL,0.9317953586578369,1880,NA,.,-1,0,0,0,0
COVINGTON,AL,0.8927855491638184,1884,NA,.,-1,0,0,0,0
COVINGTON,AL,0.9549999833106995,1888,NA,.,1,1,0,0,0
COVINGTON,AL,0.9950000047683716,1892,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.9016948938369751,1896,NA,.,1,0,0,0,0
COVINGTON,AL,0.7533936500549316,1900,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.7456140518188477,1904,NA,.,-1,0,0,0,0
COVINGTON,AL,0.7698154449462891,1908,NA,.,-1,0,0,0,0
COVINGTON,AL,0.918749988079071,1912,0.8295711278915405,.,-1,-1,0,0,0
COVINGTON,AL,0.8510638475418091,1916,NA,.,1,1,0,0,0
COVINGTON,AL,0.7885010242462158,1920,NA,.,1,0,0,0,0
COVINGTON,AL,0.9197002053260803,1924,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.5435435771942139,1928,NA,.,-1,0,0,0,0
COVINGTON,AL,0.9749248027801514,1932,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.9618856310844421,1936,NA,.,1,1,0,0,0
COVINGTON,AL,0.9610000252723694,1940,NA,.,1,1,0,0,0
COVINGTON,AL,0.9209209084510803,1944,NA,.,1,1,0,0,0
COVINGTON,AL,0.947265625,1948,NA,.,1,1,0,0,0
COVINGTON,AL,0.758202075958252,1952,NA,.,1,0,0,0,0
COVINGTON,AL,0.6840999722480774,1956,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.7353000044822693,1960,NA,.,-1,0,0,0,0
COVINGTON,AL,0,1964,NA,.,1,1,0,0,0
COVINGTON,AL,0.4876999855041504,1968,NA,.,1,0,0,0,0
COVINGTON,AL,0.1429000049829483,1972,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.5871999859809875,1976,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.4733999967575073,1980,NA,.,1,1,0,0,0
COVINGTON,AL,0.27709999680519104,1984,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.32109999656677246,1988,NA,.,-1,0,0,0,0
COVINGTON,AL,0.42250001430511475,1992,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.429500013589859,1996,NA,.,1,1,0,0,0
COVINGTON,AL,0.3312999904155731,2e3,NA,.,1,0,0,0,0
COVINGTON,AL,0.2354000061750412,2004,NA,.,-1,-1,0,0,0
COVINGTON,AL,0.20659999549388885,2008,NA,.,-1,0,0,0,0
COVINGTON,AL,0.20621155202388763,2012,NA,.,1,1,0,0,0
CRENSHAW,AL,0.7670000195503235,1872,NA,.,-1,-1,0,0,0
CRENSHAW,AL,0.890999972820282,1876,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.8849999904632568,1880,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.8669999837875366,1884,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.9070000052452087,1888,NA,.,1,1,0,0,0
CRENSHAW,AL,0.9810189604759216,1892,NA,.,-1,-1,0,0,0
CRENSHAW,AL,0.7330827116966248,1896,NA,.,1,0,0,0,0
CRENSHAW,AL,0.6748538017272949,1900,NA,.,-1,-1,0,0,0
CRENSHAW,AL,0.8571428656578064,1904,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.7799999713897705,1908,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.9548022747039795,1912,0.8501006364822388,.,-1,-1,0,0,0
CRENSHAW,AL,0.9112903475761414,1916,NA,.,1,1,0,0,0
CRENSHAW,AL,0.8201004862785339,1920,NA,.,1,0,0,0,0
CRENSHAW,AL,0.9045685529708862,1924,NA,.,-1,-1,0,0,0
CRENSHAW,AL,0.5730000138282776,1928,NA,.,-1,0,0,0,0
CRENSHAW,AL,0.9466800689697266,1932,NA,.,-1,-1,0,0,0
CRENSHAW,AL,0.9609609842300415,1936,NA,.,1,1,0,0,0
CRENSHAW,AL,0.9698795080184937,1940,NA,.,1,1,0,0,0
CRENSHAW,AL,0.9438315033912659,1944,NA,.,1,1,0,0,0
